// key	ITEM_NAME_	ITEM_DESCRIPTION_
5150146	노곤노곤낮잠타임	카리스마 서큐버스 리더, 카리스마 서큐버스 리더의 팬클럽 회원, 카리스마 서큐버스 리더의 오른팔이 잠들어있다.
5150155	언더더씨	악마군 낚시 성공! 음, 확실히 다시 보니 미남은 아니네! 하하핫! 
5150156	언더더씨	악마군 낚시 성공! 음, 확실히 다시 보니 미남은 아니네! 하하핫! 
5150175	등나무 꽃의 약속	살랑이는 바람, 고요한 눈동자. \흔들림 없는 눈빛은 틀림없이…
5150176	등나무 꽃의 약속	살랑이는 바람, 고요한 눈동자. \흔들림 없는 눈빛은 틀림없이…
5150185	이 원수같은 악마!	그러니까, 괜히 입을 놀려서 시비를 걸고 다니지 말란 말이야. 어이, 듣고 있어? 이 졸렬한 악마야. \하아, 앓느니 죽지. 신이시여! 절 데려가세요!
5150186	이 원수같은 악마!	그러니까, 괜히 입을 놀려서 시비를 걸고 다니지 말란 말이야. 어이, 듣고 있어? 이 졸렬한 악마야. \하아, 앓느니 죽지. 신이시여! 절 데려가세요!
5150195	웰컴투아메리카	누님만 믿고 따라 와. 함께라면 어디든 갈 수 있다고. 그래, 어디든지.
5150196	웰컴투아메리카	누님만 믿고 따라 와. 함께라면 어디든 갈 수 있다고. 그래, 어디든지.
5150205	비치발리볼 한판 승부!	여름하면 바다! 바다하면 수영복!\그리고 수영복하면 비치발리볼!
5150206	비치발리볼 한판 승부!	여름하면 바다! 바다하면 수영복!\그리고 수영복하면 비치발리볼!
5150215	눈부신 한때	아름다운 바다. 그리운 얼굴들.\마치 꿈을 꾸는 것처럼 평화롭다.
5150216	눈부신 한때	아름다운 바다. 그리운 얼굴들.\마치 꿈을 꾸는 것처럼 평화롭다.
5150255	컬러풀 비치	여름의 햇살도 밀어내는 싱그러움. \높게 묶은 머리카락 아래로 여름이 스쳐간다.
5150256	컬러풀 비치	여름의 햇살도 밀어내는 싱그러움. \높게 묶은 머리카락 아래로 여름이 스쳐간다.
5150285	아이스 아메리카노	반쯤 잠든 영혼을 깨워주는 시원한 디아블로의 생명수. \고카페인 주의!
5150286	아이스 아메리카노	반쯤 잠든 영혼을 깨워주는 시원한 디아블로의 생명수. \고카페인 주의!
5150315	두 개의 마음	막상막하의 불꽃 튀는 접전을 벌이는 창과 방패.\교차하는 빛과 어둠.
5150316	두 개의 마음	막상막하의 불꽃 튀는 접전을 벌이는 창과 방패.\교차하는 빛과 어둠.
5150335	타마키	모델 출신 디자이너. 미를 추구하기 위해 섬에 찾아왔다.\타고난 대담함과 친근함으로 오너를 들었다 놓았다 한다.
5150336	타마키	모델 출신 디자이너. 미를 추구하기 위해 섬에 찾아왔다.\타고난 대담함과 친근함으로 오너를 들었다 놓았다 한다.
5150345	아야네	소속에서 벗어나 《나홀로 닌자》가 된 의붓언니 카스미를 뒤쫓는 천재 닌자.\바캉스는 《조사》업무 겸…
5150346	아야네	소속에서 벗어나 《나홀로 닌자》가 된 의붓언니 카스미를 뒤쫓는 천재 닌자.\바캉스는 《조사》업무 겸…
5150375	뱀파이어 레이디	마계의 어딘가, 외로운 고성에 사는 어떤 악마는 \소녀의 피를 마시며 영생한다는 소문이 있다던데…
5150376	뱀파이어 레이디	마계의 어딘가, 외로운 고성에 사는 어떤 악마는 \소녀의 피를 마시며 영생한다는 소문이 있다던데…
5150425	시크릿 캐럴	내 루돌프 못 봤니? \잠깐, 너 제법 귀여운 아이구나~?
5150426	시크릿 캐럴	내 루돌프 못 봤니? \잠깐, 너 제법 귀여운 아이구나~?
5150465	심해의 랑데부	금빛 코트를 차려입은 멋진 신사분이시네요. \당신의 무도회에 함께하게 되어 영광입니다…
5150466	심해의 랑데부	금빛 코트를 차려입은 멋진 신사분이시네요. \당신의 무도회에 함께하게 되어 영광입니다…
5150475	공상정원	행복으로 가득 찬, \비밀스러운 정원에 초대합니다.
5150476	공상정원	행복으로 가득 찬, \비밀스러운 정원에 초대합니다.
5150485	천재 미소년의 시간	어제는 공주를 구출했슴다.\내일은 인류를 위해 싸울 것임다. \…바쁘니까 이만 가보겠심.
5150486	천재 미소년의 시간	어제는 공주를 구출했슴다.\내일은 인류를 위해 싸울 것임다. \…바쁘니까 이만 가보겠심.
5150515	달콤한 과녁	안녕, 달링~ 오늘은 치명적으로 달콤한 이야기를 하러 왔어요♡
5150516	달콤한 과녁	안녕, 달링~ 오늘은 치명적으로 달콤한 이야기를 하러 왔어요♡
5150585	달콤한 의리 초콜릿	드디어 성공했어요, 악마!\이걸로 우리는 친구가 될 수 있는 거죠?
5150586	달콤한 의리 초콜릿	드디어 성공했어요, 악마!\이걸로 우리는 친구가 될 수 있는 거죠?
5150605	극한의 수라장	우유부단한 독신남이 빠져버린 사각관계… 
5150606	극한의 수라장	우유부단한 독신남이 빠져버린 사각관계… 
5150615	어린양에게 축복을	끝없이 떨어지는 악몽에서 도망치기 위해, 끝없는 계단을 계속 오르는 어린 양을 구원하는 것은? 
5150616	어린양에게 축복을	끝없이 떨어지는 악몽에서 도망치기 위해, 끝없는 계단을 계속 오르는 어린 양을 구원하는 것은? 
5150625	깊은 계곡의 함정	깊은 계곡, 짓궂은 함정에 빠진 것은…?!
5150626	깊은 계곡의 함정	깊은 계곡, 짓궂은 함정에 빠진 것은…?!
5150635	해변의 덫과 포로	뜨거운 여름 해변, 덫에 걸린 것은…?!
5150636	해변의 덫과 포로	뜨거운 여름 해변, 덫에 걸린 것은…?!
5150645	심기일전	어느 순간에도 훈련을 게을리하지 않는다. 무패의 왕자라 할지라도...
5150646	심기일전	어느 순간에도 훈련을 게을리하지 않는다. 무패의 왕자라 할지라도...
5150655	햇살이 비치는 온천	나뭇잎 사이로 햇살이 비치는 동물들의 비밀의 온천.\오늘은 과연 누가 입욕을 하러 올까…?
5150656	햇살이 비치는 온천	나뭇잎 사이로 햇살이 비치는 동물들의 비밀의 온천.\오늘은 과연 누가 입욕을 하러 올까…?
5150665	PPP 온스테이지	휘황찬란한 스포트라이트에, 사람들의 환성…\오늘의 라이브도 대성공!
5150666	PPP 온스테이지	휘황찬란한 스포트라이트에, 사람들의 환성…\오늘의 라이브도 대성공!
5150675	특종! 한밤의 데이트	깊고 깊은 온천 마을에서, \패뷸러스 플러스와의 비밀스런 데이트!
5150676	특종! 한밤의 데이트	깊고 깊은 온천 마을에서, \패뷸러스 플러스와의 비밀스런 데이트!
5150685	영원한 사랑의 맹세를	죽음이 우리를 갈라놓으려 할지라도 영원히 이 손을 놓지 않으리.
5150686	영원한 사랑의 맹세를	죽음이 우리를 갈라놓으려 할지라도 영원히 이 손을 놓지 않으리.
5150695	봄의 데이트	안녕, 귀여운 신사님♪\따듯한 봄빛 아래, 단둘만의 장소에서…
5150696	봄의 데이트	안녕, 귀여운 신사님♪\따듯한 봄빛 아래, 단둘만의 장소에서…
5150705	두뇌 싸움	보이지 않는 창칼이야말로\가장 위험한 무기지.
5150706	두뇌 싸움	보이지 않는 창칼이야말로\가장 위험한 무기지.
5150715	Are you ready?	온 세상을 록 스피릿으로 채우자!
5150716	Are you ready?	온 세상을 록 스피릿으로 채우자!
5150735	지각, 지각~!	최강의 전학생, 전학 첫날부터 지각 대위기~!\모퉁이에서 기다리고 있을 운명의 상대는 누구?
5150736	지각, 지각~!	최강의 전학생, 전학 첫날부터 지각 대위기~!\모퉁이에서 기다리고 있을 운명의 상대는 누구?
5150745	당신과 티타임	부끄러워하고 있네. \응? 천리안? 아니… 눈에 보이니까.
5150746	당신과 티타임	부끄러워하고 있네. \응? 천리안? 아니… 눈에 보이니까.
5150755	밤나들이	만월의 밤, 꽃향기가 그윽한 이곳에는 \오직 당신의 상아뿐.
5150756	밤나들이	만월의 밤, 꽃향기가 그윽한 이곳에는 \오직 당신의 상아뿐.
5150795	신이 보는 꿈	그것은 기억을 되짚는 "예정된 수순"인가,\아니면 "신이 보는 꿈(센트럴 픽션)"인가.
5150796	신이 보는 꿈	그것은 기억을 되짚는 "예정된 수순"인가, 아니면 "신이 보는 꿈(센트럴 픽션)"인가.
5150805	사이 좋은 세 사람	노엘, 마코토, 츠바키, 세 사람의\무엇과도 바꿀 수 없는 소중한 나날들
5150806	사이 좋은 세 사람	노엘, 마코토, 츠바키, 세 사람의\무엇과도 바꿀 수 없는 소중한 나날들
5150815	그날의 기억	오후의 번화가, 홀연히 나타난 마왕 후보생…\채널 Evil이 포착한 그 날의 진실은?
5150816	그날의 기억	오후의 번화가, 홀연히 나타난 마왕 후보생…\채널 Evil이 포착한 그 날의 진실은?
5150825	왕자님 안기	퇴마사 본부에 불시착한 감청의 소녀와\어리숙한 왕자님…?!
5150826	왕자님 안기	퇴마사 본부에 불시착한 감청의 소녀와\어리숙한 왕자님…?!
5150835	도미너스 듀오	흡혈귀의 세계《투아르》를 다스리는 여왕과\마계의 루키 서포터와의 만남.
5150836	도미너스 듀오	흡혈귀의 세계《투아르》를 다스리는 여왕과\마계의 루키 서포터와의 만남.
5150845	야호기담(野狐奇談)	계곡에서 전해 내려오는 차갑고, 슬프고, 쓸쓸한 이야기.
5150846	야호기담(野狐奇談)	계곡에서 전해 내려오는 차갑고, 슬프고, 쓸쓸한 이야기.
5150855	질주하는 물의 요정	나쁜 녀석들은 물의 요정이 용서하지 않아!
5150856	질주하는 물의 요정	나쁜 녀석들은 물의 요정이 용서하지 않아!
5150865	추석에는 윷놀이!	인생은 모 아니면 도!\높이 높이 던져 보자~!
5150866	추석에는 윷놀이!	인생은 모 아니면 도!\높이 높이 던져 보자~!
5150875	천사의 미소	누구든 보면 사랑에 빠져버리는 순진무구한 린의 미소
5150876	천사의 미소	누구든 보면 사랑에 빠져버리는 순진무구한 린의 미소
5150885	마음은 하나뿐	너를 향한 마음이 차올라서 견딜 수가 없어.\이 마음을 쏟아낼 수만 있다면...
5150886	마음은 하나뿐	너를 향한 마음이 차올라서 견딜 수가 없어.\이 마음을 쏟아낼 수만 있다면...
5150895	이브의 분노	자신의 것을 빼앗긴 악마의 분노만큼\무서운 것도 없다.
5150896	이브의 분노	자신의 것을 빼앗긴 악마의\분노만큼 무서운 것도 없다.
5150905	애니버서리 파티	지난날의 추억과 함께\새로운 내일을 꿈꾸며...
5150906	애니버서리 파티	지난날의 추억과 함께\새로운 내일을 꿈꾸며...
5150915	미인 강림	하늘에서 떨어지는 미인.\저 미인의 정체가… 악마라고?!
5150916	미인 강림	하늘에서 떨어지는 미인.\저 미인의 정체가… 악마라고?!
5150925	고민의 순간	위험을 피하기 위해서는 신중하고, 또 신중한 선택이 필요하다.
5150926	고민의 순간	위험을 피하기 위해서는 신중하고, 또 신중한 선택이 필요하다.
5150935	안녕, 나의 사랑	기억은 지워졌지만, 마음은 남아있겠죠?\우리의 사랑은 운명이니까.
5150936	안녕, 나의 사랑	기억은 지워졌지만, 마음은 남아있겠죠?\우리의 사랑은 운명이니까.
5150945	기도하는 소녀	다음 생은 나비로 태어나고 싶어.\자유롭게 날아다닐 수 있는 나비.
5150946	기도하는 소녀	다음 생은 나비로 태어나고 싶어.\자유롭게 날아다닐 수 있는 나비.
5150955	오락실 전쟁	저 곱상하게 생긴 소년이 이 구역의 초고수라고?\에이, 잘못 알았겠지.
5150956	오락실 전쟁	저 곱상하게 생긴 소년이 이 구역의 초고수라고?\에이, 잘못 알았겠지.
5150975	순수한 악의	순백의 소녀는 내면의 어두움을 숨긴 채\조용한 기도를 올린다.
5150976	순수한 악의	순백의 소녀는 내면의 어두움을 숨긴 채\조용한 기도를 올린다.
5151001	소울 필로우 트리플	소울카르타 한계돌파용 소재. \한계돌파 경험치가 많이 증가한다.
5151005	나른한 해변	서두를 것 없잖아♥
5151006	나른한 해변	서두를 것 없잖아♥
5151015	실례합니다...?	탈의실에 들어갈 때는 안에 누가 없는지 꼭 확인하자.
5151016	실례합니다...?	탈의실에 들어갈 때는 안에 누가 없는지 꼭 확인하자.
5151025	우리의 사랑은...	로미오와 줄리엣의 결말을 깨치고 이룬 사랑
5151026	우리의 사랑은...	로미오와 줄리엣의 결말을 깨치고 이룬 사랑
5151035	여름 바캉스	여름엔 바다로 가야하는 것이다!\바다에 왔으면 수영을 해야하는 것이다!
5151036	여름 바캉스	여름엔 바다로 가야하는 것이다!\바다에 왔으면 수영을 해야하는 것이다!
5151055	불타는 승부	운명을 건 단판 승부!\천국이냐 지옥이냐 그것이 문제로다!
5151056	불타는 승부	운명을 건 단판 승부!\천국이냐 지옥이냐 그것이 문제로다!
5151085	비치 푸드 페스티벌 	휴양지에서 맛있는 것을 먹으면\더 맛있어요~
5151086	비치 푸드 페스티벌 	휴양지에서 맛있는 것을 먹으면\더 맛있어요~
5151095	끈적하고 축축한 여름	여름은 너무 더워요\시원한 실내에서 여름을 피해 볼까요?
5151096	끈적하고 축축한 여름	여름은 너무 더워요\시원한 실내에서 여름을 피해 볼까요?
5151105	수영복을 입어요	수영복이 어떻게 돼 있는거지?\시트리가 수영복 입는 방법은 가르쳐주지 않았나보다.
5151106	수영복을 입어요	수영복이 어떻게 돼 있는거지?\시트리가 수영복 입는 방법은 가르쳐주지 않았나보다.
5151115	럭셔리 썸머	바토리의 품격에 맞는 럭셔리한 여름나기
5151116	럭셔리 썸머	바토리의 품격에 맞는 럭셔리한 여름나기
5151125	빛나는 파도를 향해	이번 여름은 서핑으로 정했다.
5151126	빛나는 파도를 향해	이번 여름은 서핑으로 정했다.
5151145	물놀이하러 가자	인형같은 메티스와 물놀이를 한다니\파도에 떠내려가면 어떡하지?
5151146	물놀이하러 가자	인형같은 메티스와 물놀이를 한다니\파도에 떠내려가면 어떡하지?
5151155	루살카의 마음	물속에서는 망설이지 않는 루살카
5151156	루살카의 마음	물속에서는 망설이지 않는 루살카
5151175	어서와	내 집에서 날 반겨주는 낯선이들.\이 감정은 반가움일까, 기시감일까.
5151176	어서와	내 집에서 날 반겨주는 낯선이들.\이 감정은 반가움일까, 기시감일까.
5151185	오랜 기다림의 끝	괜찮아, 울어도 돼. 악마야 나는 너만 있으면 돼.
5151186	오랜 기다림의 끝	괜찮아, 울어도 돼. 악마야 나는 너만 있으면 돼.
5151205	알수없는 마음	고개를 들고싶지 않았다. 이 사람의 진심을 아는 것이 두려워졌다.
5151206	알수없는 마음	고개를 들고싶지 않았다. 이 사람의 진심을 아는 것이 두려워졌다.
5151215	잃어버린 것들	이성을 잃은 티타니아와 다시는 아무것도 잃지 않으려는 미트라의 선택
5151216	잃어버린 것들	이성을 잃은 티타니아와 다시는 아무것도 잃지 않으려는 미트라의 선택
5151235	따듯한 휴식	잠시 쉬어가는 중입니다. 같이 쉬어갈까요?
5151236	따듯한 휴식	잠시 쉬어가는 중입니다. 같이 쉬어갈까요?
5151245	이제 그만 깨어나	지옥에 있는 자를 구하기 위한 최선의 선택이었다고 하면... 믿을까.
5151246	이제 그만 깨어나	지옥에 있는 자를 구하기 위한 최선의 선택이었다고 하면... 믿을까.
5151255	마스의 작곡 실력은?	비너스 님만 믿고 기다릴 순 없어.\ 이러다간 우리의 무대가 망할지도 모른다구.
5151256	마스의 작곡 실력은?	비너스 님만 믿고 기다릴 순 없어.\ 이러다간 우리의 무대가 망할지도 모른다구.
5151265	우리의 성공적인 무대를 위하여!	당신은 어떤게 마음에 드시나요?\ 제가 보기엔 둘 다 너무 예뻐요!
5151266	우리의 성공적인 무대를 위하여!	당신은 어떤게 마음에 드시나요?\ 제가 보기엔 둘 다 너무 예뻐요!
5151275	우리가 만든 세계	기억하는 건 뭐든 들려줄게.
5151276	우리가 만든 세계	기억하는 건 뭐든 들려줄게.
5151285	미리암의 기억	떨어지면 서운하지만 그래도 항상 누나를 생각할게.\누나가 지켜주는 세상에서…
5151286	미리암의 기억	떨어지면 서운하지만 그래도 항상 누나를 생각할게.\누나가 지켜주는 세상에서…
5151295	언니의 품 속에서	이제야 사랑이 뭔지 알겠어 시트리 언니.\내 마음 안에 언니가 있어.
5151296	언니의 품 속에서	이제야 사랑이 뭔지 알겠어 시트리 언니.\내 마음 안에 언니가 있어.
5151305	화답하는 입맞춤	싸움의 시작과 끝에서\너는 항상 내 이름을 불러줬지.
5151306	화답하는 입맞춤	싸움의 시작과 끝에서\너는 항상 내 이름을 불러줬지.
5151325	마음이 담긴 노래	당신이 준비한 이 옷을 입은 모습을\직접 보여드리고 싶었어요.
5151326	마음이 담긴 노래	당신이 준비한 이 옷을 입은 모습을\직접 보여드리고 싶었어요.
5151345	실수투성이 발렌타인 데이	공들여서 만든 초콜릿인데, 너무 긴장해서 던져버렸어...!
5151346	실수투성이 발렌타인 데이	공들여서 만든 초콜릿인데, 너무 긴장해서 던져버렸어...!
5151355	티와즈의 선물	달콤한 초코과자... 내가 만든건데... 맛 좀 볼래?
5151356	티와즈의 선물	달콤한 초코과자... 내가 만든건데... 맛 좀 볼래?
5151365	유노의 선물	정성보다 더 많은 게 담겨있지. 마음에 들어?
5151366	유노의 선물	정성보다 더 많은 게 담겨있지. 마음에 들어?
5151375	레오의 선물	아, 무슨 말을 해야할지…\제, 제 마음입니다…! 받아주세요…!
5151376	레오의 선물	아, 무슨 말을 해야할지…\제, 제 마음입니다…! 받아주세요…!
5151385	편히 잠들어라	바벨이여.\이것은 오직 너를 위한 의식이다.
5151386	편히 잠들어라	바벨이여.\이것은 오직 너를 위한 의식이다.
5151415	따사로운 봄날	눈꽃이 떨어져요.\드디어 봄이 왔어요!
5151416	따사로운 봄날	눈꽃이 떨어져요.\드디어 봄이 왔어요!
5151425	봄바다 산책	이 파도 소리…\마치 날 부르는 것 같아… 
5151426	봄바다 산책	이 파도 소리…\마치 날 부르는 것 같아… 
5151435	웨딩드레스의 로망	햇빛 좋은 날, 눈부신 웨딩드레스를 입고서 피어난 신부
5151436	웨딩드레스의 로망	햇빛 좋은 날, 눈부신 웨딩드레스를 입고서 피어난 신부
5151445	꽃의 여왕	나의 꽃밭으로 와.\나의 꽃이 되어주렴.
5151446	꽃의 여왕	나의 꽃밭으로 와.\나의 꽃이 되어주렴.
5151455	평화로운 양떼목장	순한 양들을 보면 저절로 마음이 편안해져요.\이모도 그렇죠?
5151456	평화로운 양떼목장	순한 양들을 보면 저절로 마음이 편안해져요.\이모도 그렇죠?
5151465	소울 로망스 MT	《소울 로망스》 정식 입부를 환영해.\많이 먹어두라구.
5151466	소울 로망스 MT	《소울 로망스》 정식 입부를 환영해.\많이 먹어두라구.
5151475	밤 하늘의 별	깊은 산 속에도 짧지만 아름다운 여름밤이 찾아왔다.
5151476	밤 하늘의 별	깊은 산 속에도 짧지만 아름다운 여름밤이 찾아왔다.
5151485	계곡으로 놀러오세요.	마왕후보생 여러분!\물총 장전은 하셨겠죠?
5151486	계곡으로 놀러오세요.	마왕후보생 여러분!\물총 장전은 하셨겠죠?
5151505	뜨거운 태양 아래에서	라라, 자꾸 움직이지마.\그러면 제대로 바를 수가 없잖아.
5151506	뜨거운 태양 아래에서	라라, 자꾸 움직이지마.\그러면 제대로 바를 수가 없잖아.
5151515	깨어난 셋	주께서 당신의 힘으로 다시 일으키실 것이다.
5151516	깨어난 셋	주께서 당신의 힘으로 다시 일으키실 것이다.
5151545	도계화를 따라온 불청객	삿된 것이 붙었구나.
5151546	도계화를 따라온 불청객	삿된 것이 붙었구나.
5151555	여름을 즐기는 법	눈부신 파도를 가르는 리자의 서핑보드.
5151556	여름을 즐기는 법	눈부신 파도를 가르는 리자의 서핑보드.
5151575	나그네를 위한 쉼터	당신을 위해 기도드릴게요.\아차, 악마에게는 오히려 저주가 되려나?
5151576	나그네를 위한 쉼터	당신을 위해 기도드릴게요.\아차, 악마에게는 오히려 저주가 되려나?
5151585	죽음의 디저트	둘이 먹다 한 명이 죽어도 모른다니까요?\아, 물론 너무 달콤해서죠~!
5151586	죽음의 디저트	둘이 먹다 한 명이 죽어도 모른다니까요?\아, 물론 너무 달콤해서죠~!
5151595	우리 함께했던 겨울	네 맘 가는 그대로\지금 내 손을 잡아.
5151596	우리 함께했던 겨울	네 맘 가는 그대로\지금 내 손을 잡아.
5151605	한가로운 카페 드 페티	손님이신가요?\흐음… 지금은 쉬는 시간인데…
5151606	한가로운 카페 드 페티	손님이신가요?\흐음… 지금은 쉬는 시간인데…
5151625	프로켈의 할로윈 코스프레	앗, 이봐! 할로윈 분장이라고, 오해하지 마!
5151626	프로켈의 할로윈 코스프레	앗, 이봐! 할로윈 분장이라고, 오해하지 마!
5151655	연옥과 지옥의 경계	이곳은 버림받은 인형들의\주검이 쌓인 무덤이라.
5151656	연옥과 지옥의 경계	이곳은 버림받은 인형들의\주검이 쌓인 무덤이라.
5151665	꼬마 몽마의 간식 타임	뿔쟁이의 비상식량을 발견했다!\다비가 전부 먹어버려야지~
5151666	꼬마 몽마의 간식 타임	뿔쟁이의 비상식량을 발견했다!\다비가 전부 먹어버려야지~
5151675	끝이 없는 싸움 속에서	어둠이 드리운 전장 위에서\서로의 마음들이 부딪친다.
5151676	끝이 없는 싸움 속에서	어둠이 드리운 전장 위에서\서로의 마음들이 부딪친다.
5151685	악의 교전	오직 승자만이\왕관의 주인이 되리라.
5151686	악의 교전	오직 승자만이\왕관의 주인이 되리라.
5151695	태양의 그림자	여왕을 비추는 태양의 이면
5151696	태양의 그림자	여왕을 비추는 태양의 이면
5151705	포인트 적립하시나요?	토끼 같은 서포터들을 먹여 살리기 위해\오늘도 열심히 달린다.
5151706	포인트 적립하시나요?	토끼 같은 서포터들을 먹여 살리기 위해\오늘도 열심히 달린다.
5151715	동반자 맹세	둘만이 아는 추억, 둘만의 약속, \영원히 깨지지 않는 영혼의 맹세.
5151716	동반자 맹세	둘만이 아는 추억, 둘만의 약속, \영원히 깨지지 않는 영혼의 맹세.
5151725	여왕의 추억	아직 어린 소녀에 불과했던\여왕의 아련한 추억
5151726	여왕의 추억	아직 어린 소녀에 불과했던\여왕의 아련한 추억
5151735	선물이 도착했습니다	지금 이 순간만큼은 당신을 위한\요정이 되어줄게요.
5151736	선물이 도착했습니다	지금 이 순간만큼은 당신을 위한\요정이 되어줄게요.
5151745	불꽃처럼 찬란하게	내게 손을 내미는 그녀의 눈빛이\불꽃처럼 찬란하게 빛났다.
5151746	불꽃처럼 찬란하게	내게 손을 내미는 그녀의 눈빛이\불꽃처럼 찬란하게 빛났다.
5151755	여신의 현현	내가 임하는 곳.\그곳이 바로 성전이다.
5151756	여신의 현현	내가 임하는 곳.\그곳이 바로 성전이다.
5151765	데스페라도	도망은 무의미하다.\이미 그녀의 시야에 들어와 버렸으니.
5151766	데스페라도	도망은 무의미하다.\이미 그녀의 시야에 들어와 버렸으니.
5151775	기분 전환	썰매꾼이 사라졌어.\이런 기분으로는 크리스마스 박스를 찾을 수 없다구!
5151776	기분 전환	썰매꾼이 사라졌어.\이런 기분으로는 크리스마스 박스를 찾을 수 없다구!
5151785	살벌한 티타임	달콤한 케이크를 자를 시간이에요~\얌전히 앉아 계세요.
5151786	살벌한 티타임	달콤한 케이크를 자를 시간이에요~\얌전히 앉아 계세요.
5151795	호랑이 잡는 여우	그 어떤 맹수보다도 이 구미호님의\이빨이 더 날카롭다는 것이다!
5151796	호랑이 잡는 여우	그 어떤 맹수보다도 이 구미호님의\이빨이 더 날카롭다는 것이다!
5151815	마왕의 후계자	내가 찾던 그 자가…\정녕 그대 인가.
5151816	마왕의 후계자	내가 찾던 그 자가…\정녕 그대 인가.
5151825	리자의 당구 실력은?	잘 안보입니다, 비키세요.\정확한 계산은 필수라서요.
5151826	리자의 당구 실력은?	잘 안보입니다, 비키세요.\정확한 계산은 필수라서요.
5151835	사장님, 나이스 샷!	높으신 분들과 계약을 위해 필드에서 영업중.\모나가 너무 잘 치자 뿔쟁이 캐디 놀라다!
5151836	사장님, 나이스 샷!	높으신 분들과 계약을 위해 필드에서 영업중.\모나가 너무 잘 치자 뿔쟁이 캐디 놀라다!
5151845	당신을 향한 찬란한 미소	물놀이를 즐기며 환하게 웃는 루살카는\파란 하늘의 햇살보다도 더 반짝거린다.
5151846	당신을 향한 찬란한 미소	물놀이를 즐기며 환하게 웃는 루살카는\파란 하늘의 햇살보다도 더 반짝거린다.
5151855	목표물까지 앞으로 한 걸음	나탈리스가 치켜든 나무 막대기가/수박을 정확히 노리고 있다.
5151856	목표물까지 앞으로 한 걸음	나탈리스가 치켜든 나무 막대기가/수박을 정확히 노리고 있다.
5151875	시트리의 유혹	후후, Sweetie~ 이리로 와서/선크림 좀 발라줄래요?
5151876	시트리의 유혹	후후, Sweetie~ 이리로 와서/선크림 좀 발라줄래요?
60000001	코어의 가루	코어재료를 만들기 위해 필요한 가루.
60000002	무기 대장공 인장	무기 제작을 마스터한 대장장이만 받을 수 있는 특별한 인장.
60000003	방어구 대장공 인장	방어구 제작을 마스터한 대장장이만 받을 수 있는 특별한 인장.
60000004	장신구 대장공 인장	장신구 제작을 마스터한 대장장이만 받을 수 있는 특별한 인장.
60000005	대장공 마스터 인장	모든 제작을 마스터한 대장장이에게 수여하는 특별한 인장.
60000006	막대 아이스크림	두엣샤가 좋아하는 막대 아이스크림.\무더운 여름엔 필수 아이템이다.
60000007	가을 도토리	겨우내 동물들의 먹이가 되니 욕심내서 너무 많이 줍지 말자.
60000008	가을 솔방울	바스락거리는 낙엽 속에 숨은 솔방울들.\가을맞이 인테리어 소품으로 아주 활용도가 높다.
60000009	돌격대장의 인라인스케이트	자아가 있다는 공포의 스케이트.\한 번 타면 죽을 때까지 달려야 해!
60000010	영광의 스탬프	승리의 영광을 그대에게.\임무를 충실히 수행한 악마에게 주어지는 승리의 증표.
60000011	셀러브레이션 코인	함께 달려온 시간.\5년 간의 추억을 새긴 기념주화.
60000012	운명의 D	운명의 시작을 의미하는 악마의 글자라고 한다.\신비로운 마력이 깃들어 있을지도...
60000013	운명의 E	운명을 점치는 악마의 글자라고 한다.\운명을 알고 싶다면, 이 글자를 조용히 속삭여 보라.
60000014	운명의 S	운명의 맞서다 죽은 악마가 남긴 글자라고 한다.\범인의 이니셜일지도...
60000015	운명의 T	마계의 고대 유적지에서 발견된 악마의 글자라고 한다.\분명 저주가 깃들었을 것이다. 
60000016	운명의 I	운명을 찾는 자에게 행운을 주는 악마의 글자라고 한다.\신비한 기운이 느껴진다.
60000017	운명의 N	저주받고 버려진 악마의 글자라고 한다.\글자의 저주를 이겨내는 자, 영광을 얻으리라.
60000018	운명의 Y	새로운 운명의 시작을 알리는 악마의 글자라고 한다.\포기하지 않는 자가 승리를 얻으리.
60000019	셀러브레이션 골드 코인	5년 간의 추억을 새긴 기념주화.\모두의 추억이 금빛으로 반짝인다.
60000022	크리스마스 지팡이	크리스마스에 악마가 지팡이를 휘두르면 악몽이 찾아오려나…?
60000023	홀리 베리	크리스마스트리에 달아두면 뾰족한 가시 덕분에\나쁜 악마들이 달아난다고 한다.
60000024	라니의 부채	라니의 아버지가 직접 공수해 온\세상에 단 하나 뿐인 부채.
60000025	호랑이 복주머니	임인년 새해 복 많이 받으라는 의미로 길(吉)한 마력을 잔뜩 넣은 복주머니.
60000026	코어의 꿈	코어가 되기 위한 가능성을 지니고 있는 재료
60000027	세공의 꿈	강력한 아이템 옵션이 되기 위한 가능성을 지니고 있는 재료
60000028	후르츠 코코넛주스	상큼한 과일을 넣어 여름에 마시기 좋은 코코넛주스.\헤파이스토스의 대장간에서 사용할 수 있는 제작 재료.
60000029	시원한 수박	한여름의 무더위를 단번에 날려주는 시원한 수박./헤파이스토스의 대장간에서 사용할 수 있는 제작 재료.
6001011	보물상자 (소)	작은 보물상자 안에 약간의 금화가 들어있다.
6001021	열린보물상자 (소)	작은 보물상자 안에 금화가 가득 차 있다.
6001031	보물상자 (중)	튼튼해 보이는 보물상자 안에 금화가 들어있다.
6001041	열린보물상자 (중)	튼튼해 보이는 보물상자 안에 금화가 가득 차 있다.
6001051	보물상자 (대)	커다란 보물상자 안에 금화가 가득 차 있다.
